Timestamp,Region,Country,Symbol,Name,Price,Currency,Volume (M),Market Cap (M),Sector
1731112393.5136309,Asia / Pacific,India,BEML,BEML LTD,4191.65,INR,0.505314,177499.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,India,OBEROIRLTY,OBEROI REALTY LTD,2016.8,INR,1.047,738567.0,Finance
1731112393.5136309,Asia / Pacific,India,CHAMBLFERT,CHAMBAL FERTILIZERS LTD,482.65,INR,4.369,206541.0,Process industries
1731112393.5136309,Asia / Pacific,India,GRANULES,GRANULES INDIA LTD,584.5,INR,3.534,138538.0,Health technology
1731112393.5136309,Asia / Pacific,India,ONGC,OIL AND NATURAL GAS CORP.,262.55,INR,7.836,3337000.0,Energy minerals
1731112393.5136309,Asia / Pacific,India,KAYNES,KAYNES TECHNOLOGY IND LTD,5544.3,INR,0.358576,369669.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,7012,KAWASAKI HEAVY INDUSTRIES,7028.0,JPY,38.677,1109000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,7011,MITSUBISHI HEAVY INDUSTRIES,2329.0,JPY,96.545,7584000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,5803,FUJIKURA,5552.0,JPY,36.733,1601000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,6857,ADVANTEST CORP,9638.0,JPY,16.933,7210000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,7013,IHI CORPORATION,9167.0,JPY,16.464,1404000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,9984,SOFTBANK GROUP CORP,9368.0,JPY,10.647,13489000.0,Communications
1731112393.5136309,Asia / Pacific,Japan,7203,TOYOTA MOTOR CORP,2662.5,JPY,33.14,37203000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,8306,MITSUBISHI UFJ FINANCIAL GROUP INC,1768.5,JPY,38.968,20468000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,6501,HITACHI,4053.0,JPY,16.726,18354000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,6098,RECRUIT HOLDINGS CO LTD,9941.0,JPY,6.186,14657000.0,Technology services
1731112393.5136309,Asia / Pacific,Japan,7201,NISSAN MOTOR CO,385.2,JPY,137.444,1418000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,8316,SUMITOMO MITSUI FINANCIAL GROUP INC,3571.0,JPY,14.216,13971000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,7267,HONDA MOTOR CO,1381.5,JPY,32.359,6847000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,9432,NIPPON TEL & TEL CORP,151.4,JPY,246.117,12888000.0,Communications
1731112393.5136309,Asia / Pacific,Japan,7269,SUZUKI MOTOR CORP,1573.5,JPY,22.133,2962000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,8411,MIZUHO FINANCIAL GROUP,3425.0,JPY,9.74,8750000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,7518,NET ONE SYSTEMS CO,4521.0,JPY,7.364,340789.0,Technology services
1731112393.5136309,Asia / Pacific,Japan,7936,ASICS CORP,2608.5,JPY,11.979,1887000.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,Japan,8058,MITSUBISHI CORP,2732.5,JPY,11.204,10750000.0,Distribution services
1731112393.5136309,Asia / Pacific,Japan,4911,SHISEIDO COMPANY LIMITED,2959.0,JPY,10.275,1271000.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,Japan,9101,NIPPON YUSEN KABUSHIKI KAISHA,4876.0,JPY,6.164,2199000.0,Transportation
1731112393.5136309,Asia / Pacific,Japan,8766,TOKIO MARINE HOLDINGS INC,5970.0,JPY,4.948,11525000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,7974,NINTENDO CO LTD,8193.0,JPY,3.521,9556000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,2802,AJINOMOTO CO INC,6316.0,JPY,4.559,2964000.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,Japan,6758,SONY GROUP CORPORATION,2805.5,JPY,10.131,17196000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,5401,NIPPON STEEL CORPORATION,3208.0,JPY,8.443,3358000.0,Non-energy minerals
1731112393.5136309,Asia / Pacific,Japan,6976,TAIYO YUDEN CO LTD,2336.5,JPY,11.503,349195.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,9433,KDDI CORPORATION,4905.0,JPY,5.363,10068000.0,Communications
1731112393.5136309,Asia / Pacific,Japan,4063,SHIN-ETSU CHEMICAL CO,5892.0,JPY,4.431,11717000.0,Process industries
1731112393.5136309,Asia / Pacific,Japan,3563,FOOD & LIFE COMPANIES LTD,3146.0,JPY,8.131,347060.0,Consumer services
1731112393.5136309,Asia / Pacific,Japan,9104,MITSUI O.S.K. LINES LTD,5266.0,JPY,4.762,1912000.0,Transportation
1731112393.5136309,Asia / Pacific,Japan,6902,DENSO CORP,2321.0,JPY,10.402,6849000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,4543,TERUMO CORP,3044.0,JPY,7.846,4432000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,6963,ROHM CO LTD,1563.5,JPY,14.908,686106.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,4452,KAO CORP,6305.0,JPY,3.696,3009000.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,Japan,4568,DAIICHI SANKYO COMPANY LIMITED,4869.0,JPY,4.747,9327000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,8136,SANRIO CO LTD,4688.0,JPY,4.791,1191000.0,Retail trade
1731112393.5136309,Asia / Pacific,Japan,6762,TDK CORP,2043.5,JPY,10.299,3955000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,6315,TOWA CORP,1800.0,JPY,11.381,155514.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,8001,ITOCHU CORP,7781.0,JPY,2.6,11204000.0,Distribution services
1731112393.5136309,Asia / Pacific,Japan,3778,SAKURA INTERNET INC,4950.0,JPY,3.996,195697.0,Technology services
1731112393.5136309,Asia / Pacific,Japan,9107,KAWASAKI KISEN KAISHA,2201.0,JPY,8.632,1430000.0,Transportation
1731112393.5136309,Asia / Pacific,Japan,4901,FUJIFILM HOLDINGS CORPORATION,3552.0,JPY,5.317,4232000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,7733,OLYMPUS CORPORATION,2659.5,JPY,7.024,3139000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,8604,NOMURA HOLDINGS INC.,907.8,JPY,20.377,2611000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,4755,RAKUTEN GROUP INC,926.4,JPY,19.638,1999000.0,Retail trade
1731112393.5136309,Asia / Pacific,Japan,4385,MERCARI INC,1860.0,JPY,9.762,299926.0,Retail trade
1731112393.5136309,Asia / Pacific,Japan,6723,RENESAS ELECTRONICS CORP,1988.5,JPY,9.029,3654000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,6526,SOCIONEXT INC,2699.5,JPY,6.543,476483.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,2914,JAPAN TOBACCO INC,4200.0,JPY,4.146,7499000.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,Japan,6981,MURATA MANUFACTURING CO,2702.0,JPY,6.37,5142000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,4519,CHUGAI PHARMACEUTICAL CO,7240.0,JPY,2.377,11585000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,8802,MITSUBISHI ESTATE CO,2197.0,JPY,7.62,2847000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,7261,MAZDA MOTOR CORP,1007.5,JPY,16.448,664508.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,8031,MITSUI & CO,3239.0,JPY,5.103,9603000.0,Process industries
1731112393.5136309,Asia / Pacific,Japan,6301,KOMATSU,4257.0,JPY,3.809,4014000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,5108,BRIDGESTONE CORP,5373.0,JPY,2.98,3869000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,5253,COVER CORPORATION,2192.0,JPY,7.279,137763.0,Consumer services
1731112393.5136309,Asia / Pacific,Japan,3382,SEVEN & I HOLDINGS CO LTD,2218.5,JPY,7.162,5790000.0,Retail trade
1731112393.5136309,Asia / Pacific,Japan,8591,ORIX CORPORATION,3493.0,JPY,4.525,3838000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,7270,SUBARU CORPORATION,2417.5,JPY,6.479,1817000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,9613,NTT DATA GROUP CORPORATION,2749.5,JPY,5.428,3771000.0,Commercial services
1731112393.5136309,Asia / Pacific,Japan,6503,MITSUBISHI ELECTRIC CORP,2739.5,JPY,5.387,5794000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,5411,JFE HOLDINGS INC,1817.0,JPY,8.036,1134000.0,Non-energy minerals
1731112393.5136309,Asia / Pacific,Japan,1605,INPEX CORPORATION,2006.5,JPY,7.133,2576000.0,Energy minerals
1731112393.5136309,Asia / Pacific,Japan,6702,FUJITSU,2847.0,JPY,4.976,5127000.0,Technology services
1731112393.5136309,Asia / Pacific,Japan,4661,ORIENTAL LAND CO,3840.0,JPY,3.681,6336000.0,Consumer services
1731112393.5136309,Asia / Pacific,Japan,9501,TOKYO ELEC POWER CO HLDGS INC,614.1,JPY,22.906,1006000.0,Utilities
1731112393.5136309,Asia / Pacific,Japan,4523,EISAI CO LTD,5076.0,JPY,2.678,1447000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,1801,TAISEI CORP,7062.0,JPY,1.843,1343000.0,Industrial services
1731112393.5136309,Asia / Pacific,Japan,4307,NOMURA RESEARCH INSTITUTE,4735.0,JPY,2.69,2551000.0,Technology services
1731112393.5136309,Asia / Pacific,Japan,4578,OTSUKA HLDGS CO LTD,9498.0,JPY,1.339,5153000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,6954,FANUC CORPORATION,4297.0,JPY,2.955,4042000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,2875,TOYO SUISAN KAISHA,8981.0,JPY,1.396,918027.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,Japan,8801,MITSUI FUDOSAN,1363.0,JPY,9.123,3852000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,8725,MS&AD INS GP HLDGS,3632.0,JPY,3.177,5805000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,3402,TORAY INDUSTRIES INC,947.7,JPY,12.158,1523000.0,Process industries
1731112393.5136309,Asia / Pacific,Japan,8308,RESONA HOLDINGS,1163.5,JPY,9.897,2666000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,7751,CANON INC,5036.0,JPY,2.285,4887000.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,4502,TAKEDA PHARMACEUTICAL CO LTD,4219.0,JPY,2.718,6711000.0,Health technology
1731112393.5136309,Asia / Pacific,Japan,5631,JAPAN STEEL WORKS,6102.0,JPY,1.853,412262.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,8750,DAI-ICHI LIFE HOLDINGS INC,4226.0,JPY,2.66,4037000.0,Finance
1731112393.5136309,Asia / Pacific,Japan,4062,IBIDEN CO LTD,5327.0,JPY,2.022,740343.0,Electronic technology
1731112393.5136309,Asia / Pacific,Japan,1911,SUMITOMO FORESTRY CO,5770.0,JPY,1.858,1150000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,2432,DENA CO LTD,2103.5,JPY,5.066,227335.0,Technology services
1731112393.5136309,Asia / Pacific,Japan,6752,PANASONIC HOLDINGS CORP,1379.5,JPY,7.644,3281000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,6594,NIDEC CORPORATION,2922.0,JPY,3.606,3453000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,5110,SUMITOMO RUBBER INDUSTRIES,1660.5,JPY,6.299,414877.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,5020,ENEOS HOLDINGS INC,774.2,JPY,13.506,2330000.0,Energy minerals
1731112393.5136309,Asia / Pacific,Japan,9023,TOKYO METRO CO LTD,1631.0,JPY,6.397,956907.0,Transportation
1731112393.5136309,Asia / Pacific,Japan,8267,AEON CO LTD,3861.0,JPY,2.679,3256000.0,Retail trade
1731112393.5136309,Asia / Pacific,Japan,7211,MITSUBISHI MOTOR CORP,458.3,JPY,22.323,685305.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,6361,EBARA CORP,2540.0,JPY,4.021,1134000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,6460,SEGA SAMMY HLDGS INC,2867.5,JPY,3.426,647037.0,Technology services
1731112393.5136309,Asia / Pacific,Japan,5802,SUMITOMO ELECTRIC INDUSTRIES,2603.5,JPY,3.765,2014000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,Japan,7272,YAMAHA MOTOR CO,1400.0,JPY,6.97,1351000.0,Consumer durables
1731112393.5136309,Asia / Pacific,Japan,3092,ZOZO INC,5180.0,JPY,1.883,1452000.0,Retail trade
1731112393.5136309,Asia / Pacific,Japan,2503,KIRIN HOLDINGS COMPANY LIMITED,2169.5,JPY,4.485,1818000.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,Japan,8002,MARUBENI CORP,2468.5,JPY,3.938,4188000.0,Process industries
1731112393.5136309,Asia / Pacific,Japan,7832,BANDAI NAMCO HOLDINGS INC,3321.0,JPY,2.889,2119000.0,Consumer durables
1731112393.5136309,Asia / Pacific,South Korea,255220,"SG CO., LTD.",3635.0,KRW,36.355,288380.0,Non-energy minerals
1731112393.5136309,Asia / Pacific,South Korea,001470,SAMBU ENGINEERING & CONSTRUCTION,980.0,KRW,127.103,168603.0,Industrial services
1731112393.5136309,Asia / Pacific,South Korea,101670,HYDRO LITHIUM,3000.0,KRW,33.938,124105.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,378800,SHAPERON INC.,5040.0,KRW,18.438,124943.0,Health technology
1731112393.5136309,Asia / Pacific,South Korea,082800,VIVOZON PHARMACEUTICAL,5150.0,KRW,12.837,282704.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,115500,KOREA COMPUTER & SYSTEMS INC.,7610.0,KRW,8.635,82680.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,368770,FIBERPRO,5350.0,KRW,10.902,154415.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,365330,"SY STEEL TECH, INC.",6140.0,KRW,8.602,,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,225190,LK SAMYANG,2615.0,KRW,17.274,125024.0,Consumer durables
1731112393.5136309,Asia / Pacific,South Korea,469750,"IVISIONWORKS CO.,LTD.",1730.0,KRW,25.751,,Distribution services
1731112393.5136309,Asia / Pacific,South Korea,029960,"KOREA ENVIRONMENT TECHNOLOGY CO., LTD.",8930.0,KRW,4.797,384346.0,Industrial services
1731112393.5136309,Asia / Pacific,South Korea,013810,SPECO,4165.0,KRW,9.851,58915.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,199820,CHEIL ELECTRIC,9860.0,KRW,4.16,201758.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,100590,MERCURY CORPORATION,4160.0,KRW,9.763,57067.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,041440,HYUNDAI EVERDIGM,9200.0,KRW,4.223,161289.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,356680,"AXGATE CO., LTD.",5280.0,KRW,7.252,137531.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,007110,ILSHIN STONE,1575.0,KRW,21.8,117073.0,Non-energy minerals
1731112393.5136309,Asia / Pacific,South Korea,012690,MONALISA,3330.0,KRW,10.141,147888.0,Process industries
1731112393.5136309,Asia / Pacific,South Korea,037270,YG PLUS,4550.0,KRW,6.444,312390.0,Commercial services
1731112393.5136309,Asia / Pacific,South Korea,411080,SANDS LAB INC.,7810.0,KRW,3.339,101404.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,434480,"MONITORAPP CO., LTD.",4165.0,KRW,5.758,43234.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,388870,"PHAROS IBIO CO., LTD.",9420.0,KRW,2.534,118854.0,Health technology
1731112393.5136309,Asia / Pacific,South Korea,073570,LITHIUM-FOR-EARTH,2255.0,KRW,10.449,70559.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,094480,"GALAXIAMONEYTREE CO.,LTD.",9200.0,KRW,2.451,342535.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,340360,DAVOLINK,2520.0,KRW,8.321,93719.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,222080,CREATIVE & INNOVATIVE SYSTEM CORPORATION,9950.0,KRW,2.082,728053.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,041190,"WOORI TECHNOLOGY INVESTMENT CO., LTD",9610.0,KRW,1.724,743670.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,049180,"CELLUMED CO., LTD.",2610.0,KRW,6.294,140356.0,Distribution services
1731112393.5136309,Asia / Pacific,South Korea,388050,G2POWER CO.LTD,8770.0,KRW,1.751,160809.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,388790,LICOMM,3470.0,KRW,4.366,99015.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,466100,"CLOBOT CO., LTD",8160.0,KRW,1.807,,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,430690,"HANSSAK CO., LTD.",5300.0,KRW,2.608,,Technology services
1731112393.5136309,Asia / Pacific,South Korea,050890,"SOLID, INC.",5000.0,KRW,2.734,289668.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,125210,"AMOGREENTECH CO., LTD.",7490.0,KRW,1.797,116962.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,082850,"WOOREE BIO CO., LTD",2990.0,KRW,4.371,138318.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,160190,"HIGEN RNM CO., LTD",8810.0,KRW,1.342,,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,032580,"FIDELIX CO., LTD.",1631.0,KRW,7.014,53248.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,046970,"WOORIRO CO., LTD",1149.0,KRW,9.857,48086.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,032640,LG UPLUS,9950.0,KRW,1.134,4373000.0,Communications
1731112393.5136309,Asia / Pacific,South Korea,219550,DYD,860.0,KRW,12.864,57785.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,South Korea,075580,"SEJIN HEAVY INDUSTRIES CO., LTD.",7210.0,KRW,1.501,415541.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,363260,MOBIDAYS,1832.0,KRW,5.708,59693.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,052420,"OSUNG ADVANCED MATERIALS CO., LTD.",1530.0,KRW,6.833,123574.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,138930,BNK FINANCIAL GROUP INC.,9470.0,KRW,1.077,3068000.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,091810,TWAYAIR,3135.0,KRW,3.188,689631.0,Transportation
1731112393.5136309,Asia / Pacific,South Korea,205470,"HUMASIS CO., LTD.",1809.0,KRW,5.438,239289.0,Health technology
1731112393.5136309,Asia / Pacific,South Korea,234920,"ZAIGLE CO., LTD.",5900.0,KRW,1.666,60952.0,Consumer durables
1731112393.5136309,Asia / Pacific,South Korea,241590,HWASEUNG ENTERPRISE,9720.0,KRW,0.956275,553180.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,South Korea,900340,WING YIP FOOD HOLDINGS GROUP,2055.0,KRW,4.408,86304.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,South Korea,032820,"WOORI TECHNOLOGY, INCORPORATION",2330.0,KRW,3.829,370138.0,Consumer durables
1731112393.5136309,Asia / Pacific,South Korea,086980,SHOWBOX CORP.,4405.0,KRW,1.989,293146.0,Consumer services
1731112393.5136309,Asia / Pacific,South Korea,030530,"WONIK HOLDINGS CO.,LTD.",3115.0,KRW,2.771,240988.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,115440,"WOORI-NET CO., LTD.",7750.0,KRW,1.112,81302.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,042670,HD HYUNDAI INFRACORE,7380.0,KRW,1.16,1416000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,465480,"INSPIEN, INC.",9000.0,KRW,0.921389,,Technology services
1731112393.5136309,Asia / Pacific,South Korea,094850,"VERY GOOD TOUR CO.,LTD.",6010.0,KRW,1.339,80441.0,Consumer services
1731112393.5136309,Asia / Pacific,South Korea,018880,HANON SYSTEMS,4040.0,KRW,1.919,2252000.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,333430,IL SEUNG,3400.0,KRW,2.275,105085.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,057680,"T SCIENTIFIC CO.,LTD",1279.0,KRW,5.995,80159.0,Communications
1731112393.5136309,Asia / Pacific,South Korea,168360,PEMTRON CORPORATION,6910.0,KRW,1.109,155404.0,Health technology
1731112393.5136309,Asia / Pacific,South Korea,084650,"LABGENOMICS. CO., LTD.",3125.0,KRW,2.331,230591.0,Health technology
1731112393.5136309,Asia / Pacific,South Korea,069540,LIGHTRON FIBER-OPTIC DEVICES,1547.0,KRW,4.703,67876.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,464080,"SOS LAB CO., LTD.",6450.0,KRW,1.113,,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,091440,"HANWOOL MATERIALS SCIENCE, INC.",6090.0,KRW,1.114,70400.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,115450,HLB THERAPEUTICS,9230.0,KRW,0.734594,699313.0,Distribution services
1731112393.5136309,Asia / Pacific,South Korea,100790,"MIRAE ASSET VENTURE INVESTMENT CO., LTD",4700.0,KRW,1.392,258451.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,041020,POLARIS OFFICE,5320.0,KRW,1.222,261337.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,014940,"ORIENTAL PRECISION & ENGINEERING CO.,LTD",3880.0,KRW,1.66,176951.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,425040,"TEMC CO., LTD.",8430.0,KRW,0.746041,203050.0,Process industries
1731112393.5136309,Asia / Pacific,South Korea,025980,ANANTI INC.,5520.0,KRW,1.137,483031.0,Consumer services
1731112393.5136309,Asia / Pacific,South Korea,042370,"VITZRO TECH CO., LTD.",7430.0,KRW,0.841223,194928.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,098460,KOH YOUNG TECHNOLOGY INC.,9620.0,KRW,0.645874,663836.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,131400,EV ADVANCED MATERIAL,2330.0,KRW,2.625,134077.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,263800,"DATASOLUTION, INC.",4840.0,KRW,1.263,74366.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,347700,LIFE SEMANTICS CORP.,4340.0,KRW,1.387,82038.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,122640,"YEST CO.,LTD.",9900.0,KRW,0.592336,207063.0,Consumer non-durables
1731112393.5136309,Asia / Pacific,South Korea,056360,"COWEAVER CO.,LTD.",4740.0,KRW,1.217,43741.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,298830,SURESOFTTECH INC.,5130.0,KRW,1.104,265142.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,006340,DAEWON CABLE,3055.0,KRW,1.827,237313.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,475580,"ALUX CO., LTD.",8410.0,KRW,0.644047,,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,024740,HANIL FORGING INDUSTRIAL,2700.0,KRW,1.933,84470.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,138070,"SINJIN SM CO., LTD.",2525.0,KRW,2.047,42143.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,036000,"YEARIMDANG PUBLISHING CO., LTD.",2885.0,KRW,1.784,65648.0,Consumer services
1731112393.5136309,Asia / Pacific,South Korea,288330,"BRIDGE BIOTHERAPEUTICS, INC.",3340.0,KRW,1.508,164810.0,Health technology
1731112393.5136309,Asia / Pacific,South Korea,158430,ATON INC.,4240.0,KRW,1.175,91077.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,010820,FIRSTEC,3295.0,KRW,1.507,164008.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,053950,"KYUNG NAM PHARM.CO.,LTD.",903.0,KRW,5.366,65793.0,Health technology
1731112393.5136309,Asia / Pacific,South Korea,003530,HANWHA INVESTMENT & SECURITIES,3550.0,KRW,1.326,787422.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,089140,NEXTURNBIOSCIENCE,3915.0,KRW,1.196,46758.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,001200,EUGENE INVESTMENT & SECURITIES,3675.0,KRW,1.274,366111.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,109610,"SY CO., LTD.",4185.0,KRW,1.116,196681.0,Process industries
1731112393.5136309,Asia / Pacific,South Korea,039980,POLARIS AI,2510.0,KRW,1.854,179017.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,351870,"CHAI COMMUNICATION CO., LTD.",7820.0,KRW,0.589319,,Commercial services
1731112393.5136309,Asia / Pacific,South Korea,009440,KC GREEN HOLDINGS,894.0,KRW,5.102,18629.0,Producer manufacturing
1731112393.5136309,Asia / Pacific,South Korea,032500,KMW CO. LTD,8860.0,KRW,0.511594,344052.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,900270,HENG SHENG GROUP COMPANY LIMITED,348.0,KRW,12.948,49492.0,Consumer durables
1731112393.5136309,Asia / Pacific,South Korea,006800,MIRAE ASSET SECURITIES,8750.0,KRW,0.505045,3957000.0,Finance
1731112393.5136309,Asia / Pacific,South Korea,203650,"DREAM SECURITY CO.,LTD.",3495.0,KRW,1.258,173118.0,Technology services
1731112393.5136309,Asia / Pacific,South Korea,062970,KOREA ADVANCED MATERIALS,1910.0,KRW,2.276,19707.0,Electronic technology
1731112393.5136309,Asia / Pacific,South Korea,147830,"CHERYONG INDUSTRIAL CO.,LTD.",6410.0,KRW,0.673223,126400.0,Electronic technology
1731112393.5136309,Asia / Pacific,Malaysia,CIMB,CIMB GROUP HOLDINGS BERHAD,8.22,MYR,8.425,87683.0,Finance
1731112393.5136309,Asia / Pacific,Malaysia,TENAGA,TENAGA NASIONAL BHD,14.4,MYR,4.107,83474.0,Utilities
1731112393.5136309,Asia / Pacific,Malaysia,MAYBANK,MALAYAN BANKING BHD,10.5,MYR,5.559,127668.0,Finance
1731112393.5136309,Asia / Pacific,Malaysia,GENTING,GENTING BHD,3.87,MYR,11.319,15210.0,Consumer services
1731112393.5136309,Asia / Pacific,Malaysia,INARI,INARI AMERTRON BERHAD,3.13,MYR,12.265,12085.0,Electronic technology
1731112393.5136309,Asia / Pacific,Malaysia,YTL,YTL CORPORATION BHD,2.05,MYR,18.587,23286.0,Utilities
1731112393.5136309,Asia / Pacific,Malaysia,PBBANK,PUBLIC BANK BHD,4.49,MYR,8.27,87348.0,Finance
